"Step","Eswimmer_Mnull_DS1000_W0.009_lr0.01 - validation.prediction_error","Eswimmer_Mnull_DS1000_W0.009_lr0.01 - validation.prediction_error__MIN","Eswimmer_Mnull_DS1000_W0.009_lr0.01 - validation.prediction_error__MAX"
"893","0.17772136628627777","0.17772136628627777","0.17772136628627777"
"894","0.17762327194213867","0.17762327194213867","0.17762327194213867"
"895","0.17770858108997345","0.17770858108997345","0.17770858108997345"
"896","0.17762887477874756","0.17762887477874756","0.17762887477874756"
"897","0.17788797616958618","0.17788797616958618","0.17788797616958618"
"898","0.17772163450717926","0.17772163450717926","0.17772163450717926"
"899","0.1778116077184677","0.1778116077184677","0.1778116077184677"
"900","0.17764988541603088","0.17764988541603088","0.17764988541603088"
"901","0.17778228223323822","0.17778228223323822","0.17778228223323822"
"902","0.17766794562339783","0.17766794562339783","0.17766794562339783"
"903","0.17772701382637024","0.17772701382637024","0.17772701382637024"
"904","0.1775633990764618","0.1775633990764618","0.1775633990764618"
"905","0.17776428163051605","0.17776428163051605","0.17776428163051605"
"906","0.17778341472148895","0.17778341472148895","0.17778341472148895"
"907","0.17783087491989136","0.17783087491989136","0.17783087491989136"
"908","0.17775902152061462","0.17775902152061462","0.17775902152061462"
"909","0.17765292525291443","0.17765292525291443","0.17765292525291443"
"910","0.1776965856552124","0.1776965856552124","0.1776965856552124"
"911","0.17768682539463043","0.17768682539463043","0.17768682539463043"
"912","0.17765973508358002","0.17765973508358002","0.17765973508358002"
"913","0.1776469200849533","0.1776469200849533","0.1776469200849533"
"914","0.1776985228061676","0.1776985228061676","0.1776985228061676"
"915","0.17770534753799438","0.17770534753799438","0.17770534753799438"
"916","0.17766113579273224","0.17766113579273224","0.17766113579273224"
"917","0.1777367740869522","0.1777367740869522","0.1777367740869522"
"918","0.17797447741031647","0.17797447741031647","0.17797447741031647"
"919","0.1778619885444641","0.1778619885444641","0.1778619885444641"
"920","0.1777089536190033","0.1777089536190033","0.1777089536190033"
"921","0.1777532994747162","0.1777532994747162","0.1777532994747162"
"922","0.17779049277305603","0.17779049277305603","0.17779049277305603"
"923","0.17774052917957306","0.17774052917957306","0.17774052917957306"
"924","0.17772220075130463","0.17772220075130463","0.17772220075130463"
"925","0.17769171297550201","0.17769171297550201","0.17769171297550201"
"926","0.17774450778961182","0.17774450778961182","0.17774450778961182"
"927","0.1776672750711441","0.1776672750711441","0.1776672750711441"
"928","0.17784422636032104","0.17784422636032104","0.17784422636032104"
"929","0.17773303389549255","0.17773303389549255","0.17773303389549255"
"930","0.1777706891298294","0.1777706891298294","0.1777706891298294"
"931","0.1777164787054062","0.1777164787054062","0.1777164787054062"
"932","0.1777380406856537","0.1777380406856537","0.1777380406856537"
"933","0.17771828174591064","0.17771828174591064","0.17771828174591064"
"934","0.17777782678604126","0.17777782678604126","0.17777782678604126"
"935","0.1776953935623169","0.1776953935623169","0.1776953935623169"
"936","0.17767366766929626","0.17767366766929626","0.17767366766929626"
"937","0.17764709889888763","0.17764709889888763","0.17764709889888763"
"938","0.17779883742332458","0.17779883742332458","0.17779883742332458"
"939","0.17770199477672577","0.17770199477672577","0.17770199477672577"
"940","0.17766313254833221","0.17766313254833221","0.17766313254833221"
"941","0.17781591415405273","0.17781591415405273","0.17781591415405273"
"942","0.17774581909179688","0.17774581909179688","0.17774581909179688"
"943","0.17772239446640015","0.17772239446640015","0.17772239446640015"
"944","0.1777346432209015","0.1777346432209015","0.1777346432209015"
"945","0.1776568591594696","0.1776568591594696","0.1776568591594696"
"946","0.1777014136314392","0.1777014136314392","0.1777014136314392"
"947","0.17773742973804474","0.17773742973804474","0.17773742973804474"
"948","0.17772570252418518","0.17772570252418518","0.17772570252418518"
"949","0.1777268350124359","0.1777268350124359","0.1777268350124359"
"950","0.1776876002550125","0.1776876002550125","0.1776876002550125"
"951","0.17765015363693237","0.17765015363693237","0.17765015363693237"
"952","0.17782361805438995","0.17782361805438995","0.17782361805438995"
"953","0.1777345836162567","0.1777345836162567","0.1777345836162567"
"954","0.17777682840824127","0.17777682840824127","0.17777682840824127"
"955","0.1776818484067917","0.1776818484067917","0.1776818484067917"
"956","0.1776154339313507","0.1776154339313507","0.1776154339313507"
"957","0.1777147650718689","0.1777147650718689","0.1777147650718689"
"958","0.17769277095794678","0.17769277095794678","0.17769277095794678"
"959","0.17773841321468353","0.17773841321468353","0.17773841321468353"
"960","0.17785945534706116","0.17785945534706116","0.17785945534706116"
"961","0.17780490219593048","0.17780490219593048","0.17780490219593048"
"962","0.17773844301700592","0.17773844301700592","0.17773844301700592"
"963","0.17776115238666534","0.17776115238666534","0.17776115238666534"
"964","0.17769938707351685","0.17769938707351685","0.17769938707351685"
"965","0.17768001556396484","0.17768001556396484","0.17768001556396484"
"966","0.17769618332386017","0.17769618332386017","0.17769618332386017"
"967","0.17774301767349243","0.17774301767349243","0.17774301767349243"
"968","0.17768751084804535","0.17768751084804535","0.17768751084804535"
"969","0.17774872481822968","0.17774872481822968","0.17774872481822968"
"970","0.17771442234516144","0.17771442234516144","0.17771442234516144"
"971","0.17774662375450134","0.17774662375450134","0.17774662375450134"
"972","0.1777254045009613","0.1777254045009613","0.1777254045009613"
"973","0.17769049108028412","0.17769049108028412","0.17769049108028412"
"974","0.17781446874141693","0.17781446874141693","0.17781446874141693"
"975","0.17777864634990692","0.17777864634990692","0.17777864634990692"
"976","0.17790038883686066","0.17790038883686066","0.17790038883686066"
"977","0.17793214321136475","0.17793214321136475","0.17793214321136475"
"978","0.177837073802948","0.177837073802948","0.177837073802948"
"979","0.17774556577205658","0.17774556577205658","0.17774556577205658"
"980","0.1777438223361969","0.1777438223361969","0.1777438223361969"
"981","0.17776094377040863","0.17776094377040863","0.17776094377040863"
"982","0.177658349275589","0.177658349275589","0.177658349275589"
"983","0.17779004573822021","0.17779004573822021","0.17779004573822021"
"984","0.1777605265378952","0.1777605265378952","0.1777605265378952"
"985","0.17781773209571838","0.17781773209571838","0.17781773209571838"
"986","0.17769254744052887","0.17769254744052887","0.17769254744052887"
"987","0.17781643569469452","0.17781643569469452","0.17781643569469452"
"988","0.1778048723936081","0.1778048723936081","0.1778048723936081"
"989","0.17773081362247467","0.17773081362247467","0.17773081362247467"
"990","0.17780755460262299","0.17780755460262299","0.17780755460262299"
"991","0.17769794166088104","0.17769794166088104","0.17769794166088104"
"992","0.17776331305503845","0.17776331305503845","0.17776331305503845"
"993","0.177678182721138","0.177678182721138","0.177678182721138"
"994","0.17784297466278076","0.17784297466278076","0.17784297466278076"
"995","0.17786619067192078","0.17786619067192078","0.17786619067192078"
"996","0.17773613333702087","0.17773613333702087","0.17773613333702087"
"997","0.1777259111404419","0.1777259111404419","0.1777259111404419"
"998","0.17774204909801483","0.17774204909801483","0.17774204909801483"
"999","0.177707239985466","0.177707239985466","0.177707239985466"
"1000","0.17778201401233673","0.17778201401233673","0.17778201401233673"
